@relation TS5-Binary-Labeled

@attribute cherry-initial-fluorescence numeric
@attribute cherry-final-fluorescence numeric
@attribute cherry-lagtime2 numeric
@attribute cherry-doubletime numeric
@attribute sapphire-initial-fluorescence numeric
@attribute sapphire-final-fluorescence numeric
@attribute sapphire-lagtime2 numeric
@attribute sapphire-doubletime numeric
@attribute venus-initial-fluorescence numeric
@attribute venus-final-fluorescence numeric
@attribute venus-lagtime2 numeric
@attribute venus-doubletime numeric
@attribute F-Cherry numeric
@attribute F-Sapphire numeric
@attribute F-Venus numeric
@attribute HitRatio-Cherry numeric
@attribute HitRatio-Sapphire numeric
@attribute HitRatio-Venus numeric
@attribute MIY-Cherry numeric
@attribute MIY-Sapphire numeric
@attribute MIY-Venus numeric
@attribute DT-Cherry numeric
@attribute DT-Sapphire numeric
@attribute DT-Venus numeric
@attribute Label {Inactive,Active}

@data
1585,16725.35,1.5021,2.23771,2011.5,29134.15,1.62167,2.95298,1962,10044.455,1.45852,2.97398,0.00208,0.00136,-0.00075,1.18654,1.03527,1.10111,-0.00351,0,0.31584,1.00582,0.99908,0.92176,Inactive
1551,17363.8,1.61445,1.99329,1952,28532.25,1.62167,2.94472,1934,9787.69,1.34732,3.18317,-0.00059,-0.00092,-0.00456,1.23924,1.01457,1.06994,0.10885,0,0.20464,0.89596,0.99629,0.9866,Inactive
1422,18479,1.44224,2.10776,1918,28380,1.62167,2.90013,1907,9666.335,1.55198,3.00215,-0.0107,-0.00221,-0.00824,1.33675,1.01006,1.05709,-0.06337,0,0.4093,0.94741,0.9812,0.93049,Inactive
1510,19011.8,1.6225,2.15492,1862.5,27598.65,1.62167,2.90868,2005,9499.735,1.57859,3.26841,-0.0038,-0.00433,0.00511,1.3716,0.98235,1.02104,0.11689,0,0.43591,0.96861,0.9841,1.01301,Inactive
1267,22047.65,1.59904,2.30581,1726,25444.7,3.688,3.58172,1588,9196.07,2.56937,3.79147,-0.02284,-0.00954,-0.0517,1.62856,0.90535,1.03648,0.09343,2.06633,1.4267,1.03643,1.21181,1.17513,Inactive
1471,15606.95,0.96311,2.41942,1968,29114.4,1.62167,2.90909,1967,9704.645,1.35036,3.0567,-0.00686,-0.00031,-0.00007,1.10782,1.03618,1.05413,-0.54249,0,0.20768,1.0875,0.98423,0.9474,Inactive
1594,14819.3,1.42486,2.23873,2588,28032.8,2.55908,3.27039,1983,9480.435,1.18316,3.20592,0.00278,0.02336,0.00211,1.03646,0.97123,1.02141,-0.08075,0.93741,0.04048,1.00628,1.10647,0.99365,Inactive
1521.5,14373.7,1.47687,1.87562,2053.5,28218.35,1.62167,3.00751,2002.5,9469.435,1.22065,3.19341,-0.0029,0.00296,0.00477,1.00722,0.99872,1.01725,-0.02874,0,0.07797,0.84307,1.01753,0.98977,Inactive
1640,14238.8,1.50515,2.24055,2606,28711,2.42172,3.42224,2023,9503.675,1.24409,3.13501,0.00639,0.02405,0.00756,0.98736,0.99643,1.01913,-0.00046,0.80004,0.10141,1.0071,1.15785,0.97167,Inactive
1589.5,14922.85,1.42653,2.20692,1946.5,29285.95,1.62167,2.89288,1991.5,9639.69,1.40399,3.00984,0.00243,-0.00113,0.00327,1.04493,1.04355,1.04195,-0.07907,0,0.26131,0.99198,0.97875,0.93287,Inactive
